Date,Time,ID,Lat,Lon,Alt,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
03/12/2017 00:00,08:47:33,model=Lenovo PB2-690Y_device=PB2PRO,32.1048671,35.21130149,689,Ariel_University,1c:b9:c4:14:2b:c8,6,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:47:50,model=Lenovo PB2-690Y_device=PB2PRO,32.10491682,35.21132029,698,Ariel_University,1c:b9:c4:14:2b:c8,6,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:48:02,model=Lenovo PB2-690Y_device=PB2PRO,32.10497773,35.21118029,694,Ariel_University,1c:b9:c4:15:44:88,6,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:48:04,model=Lenovo PB2-690Y_device=PB2PRO,32.10497675,35.21116473,694,Ariel_University,1c:b9:c4:14:2b:c8,6,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:10,model=Lenovo PB2-690Y_device=PB2PRO,32.10496904,35.21117792,695,Ariel_University,24:79:2a:2b:34:e8,1,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:18,model=SM-G950F_device=dreamlte,32.10500618,35.21121884,710.775619, ,1c:b9:c4:96:2b:e7,36,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:29,model=Lenovo PB2-690Y_device=PB2PRO,32.10497406,35.2111867,696,DIRECT-98-HP DeskJet 3630 series,a0:8c:fd:8c:c5:b2,6,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:32,model=Lenovo PB2-690Y_device=PB2PRO,32.10497523,35.21118447,698,DIRECT-69-HP DeskJet 3630 series,30:e1:71:0f:b2:6a,6,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:40,model=SM-G950F_device=dreamlte,32.10503274,35.21095318,718.3536892, ,1c:b9:c4:94:2b:c7,36,-80,Ariel_University,1c:b9:c4:15:44:5c,44,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:41,model=Lenovo PB2-690Y_device=PB2PRO,32.10506418,35.21100415,699,Ariel_University,1c:b9:c4:16:2d:e8,11,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:44,model=Lenovo PB2-690Y_device=PB2PRO,32.10503872,35.21079779,690,HP-Print-30-Officejet 7610,d0:bf:9c:db:31:30,6,-86,Ariel_University,1c:b9:c4:16:05:38,11,-87,giftwizard,a2:6c:ac:a0:3d:eb,3,-92,Afikim_Wifi,00:1a:dd:f5:df:c5,6,-93,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:48,model=SM-G950F_device=dreamlte,32.10494483,35.2104469,717.6172124,Ariel_University,1c:b9:c4:15:44:5c,44,-78, ,18:d6:c7:ad:25:1a,13,-89, ,00:1a:dd:f5:df:c4,6,-89, ,30:b5:c2:b8:40:36,13,-91,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:49,model=Lenovo PB2-690Y_device=PB2PRO,32.10495031,35.21047465,690,Ariel_University,1c:b9:c4:15:ed:48,1,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:52,model=SM-G950F_device=dreamlte,32.10484626,35.21020181,717.5984146,Ariel_University,1c:b9:c4:15:44:58,11,-82,Salomon,90:8d:78:54:6b:4d,1,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:52,model=Lenovo PB2-690Y_device=PB2PRO,32.10486791,35.21030041,691,Ariel_University,1c:b9:c4:15:44:58,11,-73,Ariel_University,1c:b9:c4:15:42:68,11,-79,Ariel_University,1c:b9:c4:16:2b:e8,6,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:55,model=Lenovo PB2-690Y_device=PB2PRO,32.104798,35.21014859,685,EVE,90:6c:ac:a0:7b:4d,11,-72,magneto,b2:6c:ac:a0:7b:4d,11,-74,Ariel_University,1c:b9:c4:16:05:38,11,-76,Ariel_University,1c:b9:c4:15:20:38,11,-83,Ariel_University,1c:b9:c4:15:44:88,6,-88,Ariel_University,1c:b9:c4:14:2b:c8,6,-88,Ariel_University,1c:b9:c4:16:e8:f8,11,-90,,,,,,,,,,,,
03/12/2017 00:00,08:49:56,model=SM-G950F_device=dreamlte,32.10473867,35.20998513,716.9277812,Ariel_University,1c:b9:c4:16:05:38,11,-83,iagree,b2:6c:ac:9f:fb:1f,1,-86,Ariel_University,1c:b9:c4:16:05:78,6,-88,Afikim_Wifi,00:1a:dd:f5:df:c5,6,-89,yosh,00:11:6b:11:7e:0c,1,-91,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:49:58,model=Lenovo PB2-690Y_device=PB2PRO,32.10473133,35.21000489,687,outsense,c2:6c:ac:a0:7b:4d,11,-71,Ariel_University,1c:b9:c4:16:05:78,6,-78,HP-Print-30-Officejet 7610,d0:bf:9c:db:31:30,6,-79,Guest,90:6c:ac:a0:18:29,6,-84,yosh,00:11:6b:11:7e:0c,1,-87,YICarCam_fb9630,58:70:c6:fb:96:30,5,-88,Ariel_University,24:79:2a:2b:24:98,1,-88,HP-Print-2c-LaserJet 400 color,9c:d2:1e:04:e6:2c,6,-91,,,,,,,,
03/12/2017 00:00,08:50:00,model=SM-G950F_device=dreamlte,32.10462106,35.20976449,716.6884426,Guest,a2:6c:ac:a0:7b:4d,11,-68,iagree,b2:6c:ac:9f:fb:1f,1,-79,Ariel_University,1c:b9:c4:15:25:48,1,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:01,model=Lenovo PB2-690Y_device=PB2PRO,32.10465093,35.20984776,688,shapedo,c2:6c:ac:9f:fb:1f,1,-67,Guest,90:6c:ac:9f:fb:1f,1,-69,Neuropplied,a2:6c:ac:9f:fb:1f,1,-69,iagree,b2:6c:ac:9f:fb:1f,1,-69,Ariel_University,1c:b9:c4:16:05:38,11,-71,HP-Print-30-Officejet 7610,d0:bf:9c:db:31:30,6,-73,Guest,90:6c:ac:a0:60:4d,1,-74,outsense,c2:6c:ac:a0:7b:55,52,-78,Ariel_University,1c:b9:c4:16:2d:e8,11,-83,Ariel_University,1c:b9:c4:16:05:3c,36,-83
03/12/2017 00:00,08:50:04,model=SM-G950F_device=dreamlte,32.10449391,35.20953603,716.2447291,Guest,a2:6c:ac:9f:f1:c5,2,-76,yosh,00:11:6b:11:7d:c7,13,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:04,model=Lenovo PB2-690Y_device=PB2PRO,32.10455252,35.2096924,689,TP-LINK_ADD150,74:ea:3a:ad:d1:50,4,-72,Ariel_University,1c:b9:c4:15:23:58,6,-78,Ariel_University,24:79:2a:2c:5b:d8,1,-79,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-83,DIRECT-6E-HP DeskJet 3630 series,a0:8c:fd:8c:79:6f,6,-86,giftwizard,a2:6c:ac:a0:3d:eb,3,-90,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:07,model=Lenovo PB2-690Y_device=PB2PRO,32.10445042,35.20953691,689,Guest,90:6c:ac:a0:18:29,6,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:08,model=SM-G950F_device=dreamlte,32.10437167,35.20934281,715.7275487,Ariel_University,24:79:2a:2c:5b:d8,1,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:10,model=Lenovo PB2-690Y_device=PB2PRO,32.10434852,35.20937982,690,Cartiheal,00:11:6b:2a:90:3c,11,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:12,model=SM-G950F_device=dreamlte,32.10422642,35.20915681,714.4320592,DIRECT-13-HP DeskJet 3630 series,a0:8c:fd:0a:24:56,6,-81,Ariel_University,1c:b9:c4:16:28:e8,1,-86,Ariel_University,1c:b9:c4:15:fd:4c,36,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:13,model=Lenovo PB2-690Y_device=PB2PRO,32.10422459,35.20922057,691,Ariel_University,1c:b9:c4:15:44:58,11,-74,Ariel_University,34:8f:27:20:89:b8,6,-78,Ariel_University,1c:b9:c4:15:fd:48,1,-83,Ariel_University,1c:b9:c4:15:1c:b8,1,-83,Ariel_University,1c:b9:c4:16:28:e8,1,-83,giftwizard,a2:6c:ac:a0:3d:eb,3,-84,Ariel_University,8c:0c:90:2e:16:88,11,-87,HelpDesk,60:e3:27:7b:e0:98,4,-88,Ariel_University,ec:8c:a2:26:d2:c8,11,-90,Ariel_University,1c:b9:c4:16:06:b8,11,-90
03/12/2017 00:00,08:50:16,model=SM-G950F_device=dreamlte,32.10402816,35.20896726,712.4186482,Ariel_University,1c:b9:c4:16:28:e8,1,-80,sinusafe,b2:6c:ac:a0:3d:eb,3,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:16,model=Lenovo PB2-690Y_device=PB2PRO,32.1040974,35.20905491,691,giftwizard,a2:6c:ac:a0:3d:eb,3,-77,Ariel_University,ec:8c:a2:26:b0:e8,6,-87,EVE,90:6c:ac:a0:7b:4d,11,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:19,model=Lenovo PB2-690Y_device=PB2PRO,32.10393148,35.20893712,691,Ariel_University,1c:b9:c4:16:28:e8,1,-75,Ariel_University,1c:b9:c4:16:1d:78,1,-76,Ariel_University,1c:b9:c4:15:fd:48,1,-78,outsense,c2:6c:ac:a0:7b:4d,11,-79, ,8c:0c:90:6e:16:88,11,-83,Ariel_University,ec:8c:a2:08:78:c8,6,-83,Ariel_University,1c:b9:c4:16:d2:88,11,-88,,,,,,,,,,,,
03/12/2017 00:00,08:50:20,model=SM-G950F_device=dreamlte,32.10377002,35.20885656,710.3643464,Ariel_University,1c:b9:c4:15:1c:b8,1,-84, ,1c:b9:c4:96:1d:77,44,-85, ,00:02:6f:b8:c4:1a,11,-86,Ariel_University,ec:8c:a2:08:78:cc,48,-87,Ariel_University,8c:0c:90:2e:16:88,11,-88,Ariel_University,ec:8c:a2:08:94:1c,44,-91,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:23,model=Lenovo PB2-690Y_device=PB2PRO,32.1036515,35.20882467,689,Ariel_University,1c:b9:c4:16:28:e8,1,-67, ,1c:b9:c4:96:28:e7,36,-73,Guest,a2:6c:ac:a0:7b:4d,11,-85,Ariel_University,1c:b9:c4:16:05:38,11,-87,shapedo,c2:6c:ac:9f:fb:1f,1,-87,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-90,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:24,model=SM-G950F_device=dreamlte,32.10355132,35.20881248,709.0815231,Ariel_University,ec:8c:a2:08:78:cc,48,-74, ,ec:8c:a2:88:94:17,44,-80,Ariel_University,ec:8c:a2:08:94:1c,44,-81,Ariel_University,1c:b9:c4:16:d2:8c,44,-90,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:25,model=Lenovo PB2-690Y_device=PB2PRO,32.10354981,35.20879798,689,Ariel_University,ec:8c:a2:08:94:1c,44,-72,Ariel_University,1c:b9:c4:15:23:58,6,-78,Ariel_University,ec:8c:a2:08:94:18,1,-81,Ariel_University,1c:b9:c4:16:d2:88,11,-83,TP-LINK_ADD150,74:ea:3a:ad:d1:50,4,-86,2.4V1,40:a5:ef:7a:17:f2,1,-88,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:28,model=SM-G950F_device=dreamlte,32.10339383,35.2088024,708.4092188,Ariel_University,ec:8c:a2:08:94:1c,44,-63,Ariel_University,1c:b9:c4:16:f4:7c,36,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:28,model=Lenovo PB2-690Y_device=PB2PRO,32.10341775,35.20876448,690,Ariel_University,ec:8c:a2:08:94:18,1,-72,Ariel_University,1c:b9:c4:16:13:08,11,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:31,model=Lenovo PB2-690Y_device=PB2PRO,32.103295,35.20877211,691,Ariel_University,ec:8c:a2:08:94:18,1,-66,Ariel_University,1c:b9:c4:16:d2:88,11,-77,Ariel_University,1c:b9:c4:14:33:c8,11,-90,Ariel_University,1c:b9:c4:16:f4:28,11,-93,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:32,model=SM-G950F_device=dreamlte,32.10319758,35.20879407,708.0699008, ,ec:8c:a2:88:94:17,44,-73,Ariel_University,1c:b9:c4:16:f4:28,11,-88,Ariel_University,1c:b9:c4:16:28:f8,6,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:35,model=Lenovo PB2-690Y_device=PB2PRO,32.1030599,35.20876341,693,Ariel_University,ec:8c:a2:08:94:18,1,-60,Ariel_University,ec:8c:a2:08:94:1c,44,-65,Ariel_University,ec:8c:a2:08:78:c8,6,-78,Ariel_University,ec:8c:a2:26:d3:68,11,-79,Ariel_University,1c:b9:c4:14:2f:68,6,-81,Ariel_University,1c:b9:c4:15:1c:b8,1,-83,Ariel_University,8c:0c:90:2e:16:88,11,-84,giftwizard,a2:6c:ac:a0:3d:eb,3,-85,Ariel_University,24:79:2a:2c:3d:68,6,-85,Ariel_University,1c:b9:c4:14:33:c8,11,-85
03/12/2017 00:00,08:50:36,model=SM-G950F_device=dreamlte,32.10293474,35.20878314,707.529971,Ariel_University,1c:b9:c4:16:28:f8,6,-83,Ariel_University,1c:b9:c4:16:f4:7c,36,-84, ,1c:b9:c4:94:2f:67,36,-84,Ariel_University,1c:b9:c4:16:28:e8,1,-88,Ariel_University,ec:8c:a2:26:b1:78,1,-88,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:37,model=Lenovo PB2-690Y_device=PB2PRO,32.10292153,35.20879817,694,Ariel_University,1c:b9:c4:14:2f:68,6,-73,Ariel_University,1c:b9:c4:14:33:c8,11,-78,SGH-I337M,ec:9b:f3:26:ab:3a,6,-79, ,8c:0c:90:6e:16:88,11,-84,Ariel_University,1c:b9:c4:16:f4:28,11,-87,Ariel_University,1c:b9:c4:16:1d:78,1,-88,Ariel_University,1c:b9:c4:16:f1:98,11,-89,,,,,,,,,,,,
03/12/2017 00:00,08:50:40,model=SM-G950F_device=dreamlte,32.10265106,35.20882611,707.0722988,Ariel_University,ec:8c:a2:26:b1:78,1,-68,Ariel_University,1c:b9:c4:16:f4:78,1,-71,Ariel_University,1c:b9:c4:16:28:e8,1,-82,Ariel_University,1c:b9:c4:16:f1:98,11,-84,Ariel_University,1c:b9:c4:16:f1:48,1,-90,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:44,model=SM-G950F_device=dreamlte,32.10237798,35.2089447,706.7581643,Ariel_University,1c:b9:c4:16:f1:48,1,-82,Ariel_University,ec:8c:a2:08:94:1c,44,-83,Ariel_University,1c:b9:c4:12:90:b8,11,-85,Ariel_University,ec:8c:a2:08:78:cc,48,-90,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:44,model=Lenovo PB2-690Y_device=PB2PRO,32.10242231,35.20892701,693,Ariel_University,1c:b9:c4:14:33:c8,11,-73,Ariel_University,1c:b9:c4:16:f1:98,11,-80,Ariel_University,1c:b9:c4:16:28:e8,1,-82,Ariel_University,1c:b9:c4:14:2c:18,1,-82,Bezeq Free,62:ab:1b:60:b4:cb,8,-84,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:47,model=Lenovo PB2-690Y_device=PB2PRO,32.10224576,35.20903931,693,Ariel_University,1c:b9:c4:16:f1:98,11,-72, ,1c:b9:c4:94:2b:d7,36,-78,36518749,a0:ab:1b:60:b4:ca,8,-79,Ariel_University,1c:b9:c4:16:d2:88,11,-80, ,1c:b9:c4:96:f1:97,60,-85,Ariel_University,1c:b9:c4:16:ed:38,6,-86,Ariel_University,34:8f:27:20:8c:18,6,-90,,,,,,,,,,,,
03/12/2017 00:00,08:50:48,model=SM-G950F_device=dreamlte,32.10217184,35.20914415,706.4540122, ,ec:8c:a2:88:94:17,44,-89,Ariel_University,1c:b9:c4:16:f4:28,11,-90, ,1c:b9:c4:92:90:b7,40,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:49,model=Lenovo PB2-690Y_device=PB2PRO,32.10216438,35.20915604,693,Ariel_University,1c:b9:c4:16:f4:28,11,-77,Ariel_University,8c:0c:90:2d:75:e8,1,-81, ,1c:b9:c4:92:7c:c7,36,-82,Ariel_University,1c:b9:c4:12:7c:cc,36,-82, ,1c:b9:c4:96:28:f7,36,-82, ,1c:b9:c4:96:f1:47,36,-83,Ariel_University,1c:b9:c4:15:43:ec,36,-88,,,,,,,,,,,,
03/12/2017 00:00,08:50:52,model=SM-G950F_device=dreamlte,32.10205485,35.20946963,706.2020219,Ariel_University,1c:b9:c4:15:3a:38,11,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:52,model=Lenovo PB2-690Y_device=PB2PRO,32.10207647,35.20939241,691,Ariel_University,1c:b9:c4:16:04:78,11,-77,Ariel_University,1c:b9:c4:12:7c:c8,11,-78,Ariel_University,1c:b9:c4:15:3d:58,11,-78,Ariel_University,1c:b9:c4:15:1b:88,11,-81,Ariel_University,1c:b9:c4:15:3a:38,11,-82,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:50:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10200665,35.20963208,691,Ariel_University,ec:8c:a2:08:94:18,1,-64,Ariel_University,ec:8c:a2:08:78:c8,6,-76,DIRECT-71-HP DeskJet 3630 series,30:e1:71:0f:a2:72,6,-76,Ariel_University,1c:b9:c4:15:3a:38,11,-76,Ariel_University,1c:b9:c4:15:1b:8c,58,-87,yosh,00:11:6b:11:02:b7,1,-88,Ariel_University,1c:b9:c4:15:1e:68,1,-90,,,,,,,,,,,,
03/12/2017 00:00,08:50:58,model=Lenovo PB2-690Y_device=PB2PRO,32.10204308,35.20987516,692,Ariel_University,1c:b9:c4:16:f4:78,1,-73,2.4V1,40:a5:ef:7a:17:f2,1,-77,Ariel_University,1c:b9:c4:14:33:cc,48,-78,Ariel_University,1c:b9:c4:14:2f:68,6,-84,Ariel_University,1c:b9:c4:16:f4:7c,36,-90,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:01,model=Lenovo PB2-690Y_device=PB2PRO,32.10216602,35.21005769,692,Ariel_University,1c:b9:c4:14:33:c8,11,-72,Ariel_University,1c:b9:c4:14:2b:dc,36,-76,Ariel_University,1c:b9:c4:14:2c:18,1,-78, ,1c:b9:c4:94:2b:d7,36,-78,36518749,a0:ab:1b:60:b4:ca,8,-79,Ariel_University,1c:b9:c4:16:d2:88,11,-80,Bezeq Free,62:ab:1b:60:b4:cb,8,-80,Ariel_University,1c:b9:c4:16:28:f8,6,-81,Ariel_University,1c:b9:c4:16:f1:98,11,-84, ,1c:b9:c4:96:f1:97,60,-85
03/12/2017 00:00,08:51:04,model=Lenovo PB2-690Y_device=PB2PRO,32.10235966,35.2100967,691,Ariel_University,1c:b9:c4:15:1e:68,1,-82,Ariel_University,1c:b9:c4:16:ee:98,6,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:08,model=Lenovo PB2-690Y_device=PB2PRO,32.10261584,35.20996826,689,lab_6.1.3,c4:12:f5:f6:a0:18,3,-78,Ariel_University,1c:b9:c4:16:ee:98,6,-79,Ariel_University,1c:b9:c4:15:3d:68,6,-85,Ariel_University,1c:b9:c4:14:2c:38,6,-89,Ariel_University,1c:b9:c4:12:af:78,11,-92,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:09,model=SM-G950F_device=dreamlte,32.10278597,35.20986534,707.6596296,Ariel_University,1c:b9:c4:14:2c:3c,52,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:11,model=Lenovo PB2-690Y_device=PB2PRO,32.10284154,35.20986616,688,KCG-ADSL,00:1d:aa:81:d8:3c,3,-71,Ariel_University,1c:b9:c4:14:2c:38,6,-82,Ariel_University,1c:b9:c4:12:af:78,11,-83,Ariel_University,1c:b9:c4:14:2c:3c,52,-84,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:15,model=SM-G950F_device=dreamlte,32.10317505,35.20975692,707.6654778,Ariel_University,1c:b9:c4:16:06:b8,11,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:18,model=SM-G950F_device=dreamlte,32.10336539,35.20979671,707.6506662,Ariel_University,1c:b9:c4:16:06:b8,11,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:21,model=SM-G950F_device=dreamlte,32.10355495,35.20987907,707.328414,Ariel_University,1c:b9:c4:16:06:b8,11,-74,Ariel_University,1c:b9:c4:16:ed:48,6,-84,Ariel_University,1c:b9:c4:15:1c:b8,1,-88,Ariel_University,8c:0c:90:2e:16:88,11,-89, ,1c:b9:c4:96:f1:57,52,-89,Ariel_University,1c:b9:c4:16:f1:5c,52,-89,Ariel_University,1c:b9:c4:12:90:b8,11,-92,,,,,,,,,,,,
03/12/2017 00:00,08:51:24,model=SM-G950F_device=dreamlte,32.10366558,35.20994415,707.2216839,DIRECT-51-HP DeskJet 3630 series,3c:52:82:ef:d4:52,6,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:24,model=Lenovo PB2-690Y_device=PB2PRO,32.10362711,35.20996453,692,Ariel_University,1c:b9:c4:12:af:78,11,-76,Ariel_University,1c:b9:c4:16:06:b8,11,-76,Ariel_University,1c:b9:c4:16:ed:38,6,-77,DIRECT-51-HP DeskJet 3630 series,3c:52:82:ef:d4:52,6,-78,Ariel_University,1c:b9:c4:16:ee:98,6,-79,DIRECT-3B-HP DeskJet 3630 series,3c:52:82:ef:c4:3c,6,-79,lab_6.1.3,c4:12:f5:f6:a0:18,3,-82,Ariel_University,1c:b9:c4:15:fd:48,1,-82,yosh,00:11:6b:11:02:b7,1,-84,Ariel_University,1c:b9:c4:16:11:a8,1,-85
03/12/2017 00:00,08:51:27,model=SM-G950F_device=dreamlte,32.10373491,35.21002905,706.8611317,Ariel_University,1c:b9:c4:16:1d:78,1,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:30,model=SM-G950F_device=dreamlte,32.10380113,35.21013448,706.2512868, ,00:27:22:f3:bb:2b,6,-88,Ariel_University,24:79:2a:2c:5c:1c,36,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:33,model=SM-G950F_device=dreamlte,32.10388489,35.21026813,705.5511474,Ariel_University,1c:b9:c4:15:fd:4c,36,-89,KCG-ADSL,00:1d:aa:81:d8:3c,3,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:34,model=Lenovo PB2-690Y_device=PB2PRO,32.10387162,35.21033886,695,Ariel_University,1c:b9:c4:14:2c:38,6,-83,Ariel_University,1c:b9:c4:14:2c:3c,52,-84,KCG-ADSL,00:1d:aa:81:d8:3c,3,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:36,model=SM-G950F_device=dreamlte,32.10398654,35.21044402,705.104886,Ariel_University,24:79:2a:2c:5c:18,11,-79,Ariel_University,24:79:2a:2c:5b:d8,1,-85, ,24:79:2a:ac:5c:17,36,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:39,model=SM-G950F_device=dreamlte,32.10406638,35.21063208,704.8039142, ,24:79:2a:ab:24:97,36,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:39,model=Lenovo PB2-690Y_device=PB2PRO,32.10403005,35.21063188,696,Ariel_University,24:79:2a:2c:61:68,6,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:42,model=SM-G950F_device=dreamlte,32.10413713,35.21082446,704.7212452,Bezeq-N_0777b8,c8:be:19:07:77:b9,11,-88,Ariel_University,24:79:2a:2c:61:6c,36,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:42,model=Lenovo PB2-690Y_device=PB2PRO,32.1041076,35.21083187,696,Ariel_University,8c:0c:90:2d:34:38,11,-75,Ariel_University,24:79:2a:2b:24:98,1,-81,Ariel_University,24:79:2a:2c:5b:d8,1,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:45,model=SM-G950F_device=dreamlte,32.10417951,35.21101032,704.7236121,Ariel_University,1c:b9:c4:15:ed:38,6,-75,Ariel_University,1c:b9:c4:16:06:b8,11,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10415616,35.21102378,696,Ariel_University,8c:0c:90:2e:e8:18,6,-60,Ariel_University,1c:b9:c4:12:af:78,11,-76,Ariel_University,1c:b9:c4:16:ed:38,6,-77,Ariel_University,1c:b9:c4:16:06:b8,11,-78,Ariel_University,1c:b9:c4:16:ee:98,6,-79,lab_6.1.3,c4:12:f5:f6:a0:18,3,-82,Ariel_University,1c:b9:c4:16:11:a8,1,-85,Ariel_University,1c:b9:c4:15:3d:68,6,-85,Ariel_University,1c:b9:c4:15:ec:38,6,-87,Ariel_University,1c:b9:c4:14:2b:88,11,-87
03/12/2017 00:00,08:51:48,model=Lenovo PB2-690Y_device=PB2PRO,32.10419206,35.21116992,694,Ariel_University,1c:b9:c4:16:e8:f8,11,-76,Ariel_University,1c:b9:c4:16:05:78,6,-84,yosh,00:11:6b:11:7e:0c,1,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:51,model=Lenovo PB2-690Y_device=PB2PRO,32.10423222,35.21132022,692,Ariel_University,1c:b9:c4:16:e8:f8,11,-68,Ariel_University,1c:b9:c4:15:44:88,6,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 00:00,08:51:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10430308,35.2114556,693,Ariel_University,1c:b9:c4:15:44:88,6,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
